DEFound
ENSG00000101361	DE
ENSG00000154723	DE
ENSG00000107223	DE
ENSG00000142541	DE
ENSG00000147677	DE
ENSG00000161016	DE
ENSG00000131495	DE
ENSG00000142937	DE
ENSG00000107581	DE
ENSG00000008018	DE
ENSG00000044574	DE
ENSG00000115758	DE
ENSG00000182117	DE
ENSG00000119421	DE
ENSG00000168264	DE
ENSG00000163956	DE
ENSG00000065978	DE
ENSG00000105968	DE
ENSG00000105887	DE
ENSG00000175130	DE
ENSG00000075624	DE
